Point1,Point2,Heuristics
A,B,1.8227803
C,B,0.1525904
A,C,6.1225074
B,C,3.1466434
B,A,3.0487617
C,A,0.1532973
A,B,1.7683282
C,B,0.1576457
A,C,6.8929985
B,C,4.5113617
B,A,3.0877049
C,A,0.1657019
A,B,1.7863388999999998
C,B,0.1526534
A,C,6.636061
B,C,3.0285735
B,A,3.0230898999999996
C,A,0.1538256
A,B,1.7732747
C,B,0.156116
A,C,7.836712
B,C,3.1640495
B,A,3.1523833999999997
C,A,0.158327
A,B,1.7902498
C,B,0.155728
A,C,7.8320443
B,C,3.2228246
B,A,3.1537298
C,A,0.1572409
A,B,1.7728278999999998
C,B,0.1556543
A,C,5.7006298
B,C,3.1023234
B,A,3.0132265
C,A,0.1534724
A,B,1.7941747
C,B,0.16055899999999998
A,C,5.486905200000001
B,C,9.5429035
B,A,3.014051
C,A,0.1525346
A,B,1.7691403
C,B,0.15441010000000002
A,C,12.0953356
B,C,3.1128182
B,A,3.1341923
C,A,0.1529851
A,B,1.8233913
C,B,0.16061029999999998
A,C,8.4543022
B,C,3.0650182999999998
B,A,3.1975703999999996
C,A,0.1643027
A,B,1.7937621
C,B,0.1527964
A,C,4.6897476
B,C,3.1925153
B,A,3.0995775
C,A,0.15485179999999998
A,B,1.7680313
C,B,0.160853
A,C,7.515949
B,C,3.1124438999999997
B,A,3.1092994
C,A,0.1596904
A,B,1.7875556
C,B,0.15335
A,C,10.563145500000001
B,C,3.0820542
B,A,3.0448927
C,A,0.15329920000000002
A,B,1.7700689
C,B,0.157782
A,C,5.5211843
B,C,3.0235682
B,A,3.1365076000000003
C,A,0.16068210000000002
A,B,1.7929061000000002
C,B,0.1535272
A,C,4.470092
B,C,3.1041437999999997
B,A,3.0932841
C,A,0.1549026
A,B,1.7942666
C,B,0.156315
A,C,4.2550699
B,C,3.1724244
B,A,3.0525401000000003
C,A,0.15640929999999997
A,B,1.7680588
C,B,0.1556276
A,C,3.771898
B,C,3.2362621
B,A,3.0896869
C,A,0.1529524
A,B,1.7944281000000002
C,B,0.157816
A,C,3.9841484
B,C,3.2239766
B,A,3.0922139
C,A,0.1559323
A,B,1.8018414
C,B,0.1555701
A,C,4.2645145
B,C,3.1029245
B,A,3.1198817
C,A,0.1544815
A,B,1.7684343999999996
C,B,0.15597550000000002
A,C,3.9139483999999998
B,C,3.117791
B,A,3.0137913
C,A,0.1528346
A,B,1.7725703000000002
C,B,0.1569707
A,C,3.6630510000000003
B,C,3.0951541000000002
B,A,3.0956081
C,A,0.1609372
A,B,1.7955595
C,B,0.15765179999999998
A,C,3.8996989999999996
B,C,3.1764062
B,A,3.0069033
C,A,0.1529902
A,B,1.7686396
C,B,0.1621186
A,C,3.8640644999999996
B,C,10.2189683
B,A,3.0773498
C,A,0.1526185
A,B,1.7685083
C,B,0.15750229999999998
A,C,3.5402913
B,C,3.1426646
B,A,3.1792602999999997
C,A,0.15315220000000002
A,B,1.8277733
C,B,0.15743970000000002
A,C,3.538698
B,C,3.0913067
B,A,3.0267406
C,A,0.15872170000000002
A,B,1.7961623
C,B,0.1528193
A,C,3.5769347000000002
B,C,3.1089775
B,A,3.0822708999999997
C,A,0.1533273
A,B,1.7909008000000002
C,B,0.1610421
A,C,4.620101
B,C,3.0560807
B,A,3.014107
C,A,0.1557309
A,B,1.7916176
C,B,0.1536933
A,C,4.7399125
B,C,3.0370336
B,A,3.1071087000000004
C,A,0.1547196
A,B,1.8189526999999999
C,B,0.1571859
A,C,4.1667246
B,C,3.0620409
B,A,3.0636447999999996
C,A,0.15904400000000002
A,B,1.7722552
C,B,0.1546534
A,C,6.3994082
B,C,3.2113269
B,A,3.166625
C,A,0.1574206
A,B,1.8155176
C,B,0.15552370000000001
A,C,5.249216400000001
B,C,3.1118262000000003
B,A,3.0942337
C,A,0.15770810000000002
A,B,1.7902729
C,B,0.1559854
A,C,4.819318599999999
B,C,3.0217874
B,A,3.0107937
C,A,0.1529106
A,B,1.7909311
C,B,0.15674520000000003
A,C,12.6063749
B,C,3.0985877
B,A,3.1091205
C,A,0.1577051
A,B,1.8193224
C,B,0.1531443
A,C,7.4287492
B,C,3.0302267000000005
B,A,3.0438457999999997
C,A,0.1523068
A,B,1.7920342
C,B,0.1585309
A,C,6.5797443
B,C,3.1259866
B,A,3.2436005
C,A,0.1576174
A,B,1.8064965
C,B,0.15353920000000001
A,C,6.882484
B,C,3.0322183
B,A,3.0596377999999995
C,A,0.1559058
A,B,1.7701941
C,B,0.16001379999999998
A,C,4.867347799999999
B,C,3.1611928
B,A,3.0592429
C,A,0.1559927
A,B,1.7926796
C,B,0.1572627
A,C,5.7992864
B,C,3.1014341
B,A,3.1066916
C,A,0.15609979999999998
A,B,1.7928490000000001
C,B,0.1576052
A,C,6.8072595
B,C,3.0368928
B,A,3.0769026000000004
C,A,0.1556377
A,B,1.7686261000000003
C,B,0.1525461
A,C,8.6666266
B,C,3.1037579
B,A,3.0683249
C,A,0.15550179999999997
A,B,1.7699688
C,B,0.15620520000000002
A,C,5.3805288000000004
B,C,3.1376028
B,A,3.0366063999999997
C,A,0.1606701
A,B,1.8143038
C,B,0.1528909
A,C,4.5297198
B,C,3.2159866
B,A,3.080362
C,A,0.1529469
A,B,1.7932492
C,B,0.1609435
A,C,5.4815211999999995
B,C,3.0984842
B,A,3.0208258
C,A,0.1553267
A,B,1.7939275
C,B,0.1545705
A,C,7.9248086
B,C,3.1002739
B,A,3.1034942
C,A,0.1586594
A,B,1.7703939
C,B,0.15723800000000002
A,C,6.9382954
B,C,3.1023027
B,A,3.2008682
C,A,0.1579571
A,B,1.7725159
C,B,0.1546979
A,C,5.0567525
B,C,3.1638403999999998
B,A,3.0485362
C,A,0.1525098
A,B,1.7711909
C,B,0.16247820000000002
A,C,6.4455041
B,C,3.1097398999999997
B,A,3.0260532
C,A,0.1588599
A,B,1.792182
C,B,0.1545894
A,C,6.134361900000001
B,C,3.1065414000000002
B,A,3.0169642999999997
C,A,0.152556
A,B,1.7711323
C,B,0.1593711
A,C,5.0812838
B,C,3.0477217999999997
B,A,3.0259661
C,A,0.15527660000000001
A,B,1.7913531000000003
C,B,0.1524953
A,C,4.7478122
B,C,3.1416301
B,A,3.0505400000000003
C,A,0.1533433
A,B,1.7733008
C,B,0.1579928
A,C,4.9512652
B,C,3.1000202
B,A,3.0506469
C,A,0.1597469
A,B,1.8010568
C,B,0.1528839
A,C,4.0541242
B,C,3.1896954
B,A,3.1107122000000005
C,A,0.1546433
A,B,1.7930113
C,B,0.1570778
A,C,5.8438101
B,C,3.1061402
B,A,3.0148474999999997
C,A,0.1554355
A,B,1.8143586
C,B,0.1529904
A,C,4.4061438
B,C,3.0181216
B,A,3.0125733
C,A,0.1523886
A,B,1.7692304
C,B,0.16097999999999998
A,C,4.7608013
B,C,3.0993406
B,A,3.1066441000000005
C,A,0.1602164
A,B,1.7690807000000002
C,B,0.15485639999999998
A,C,4.4259478
B,C,3.027517
B,A,3.0204432
C,A,0.1529345
A,B,1.7664369
C,B,0.1594116
A,C,4.226833999999999
B,C,3.1812487999999997
B,A,3.1149415
C,A,0.1616025
A,B,1.7932150000000002
C,B,0.15443320000000002
A,C,4.0303996
B,C,3.0222451
B,A,3.0267081
C,A,0.1566789
A,B,1.7925089
C,B,0.1640476
A,C,4.2631156
B,C,3.176087
B,A,3.1184238
C,A,0.161681
A,B,1.7921035
C,B,0.1532402
A,C,5.584941
B,C,4.0694255
B,A,3.1208914
C,A,0.161023
A,B,1.7935343000000001
C,B,0.1556935
A,C,8.6992506
B,C,3.0977597
B,A,3.063961
C,A,0.1589938
A,B,1.8003234000000001
C,B,0.1533471
A,C,8.3309593
B,C,3.1661114
B,A,3.0201965
C,A,0.1594723
A,B,1.769593
C,B,0.1553116
A,C,6.3244107000000005
B,C,3.1349002
B,A,3.0531449
C,A,0.15984620000000002
A,B,1.794891
C,B,0.1542291
A,C,4.4679246
B,C,3.0644072999999996
B,A,3.060844
C,A,0.15584320000000002
A,B,1.7895645
C,B,0.1557834
A,C,4.7653075
B,C,3.1316583
B,A,3.1192857
C,A,0.1570522
A,B,1.8159087
C,B,0.1547559
A,C,4.6641182
B,C,3.1081455
B,A,3.0914224
C,A,0.1543129
A,B,1.7691928
C,B,0.1599951
A,C,4.8428736
B,C,4.1240059
B,A,3.0174578999999997
C,A,0.1555713
A,B,1.7681096
C,B,0.1522891
A,C,4.1942922
B,C,3.1016413
B,A,3.0954546
C,A,0.1548842
A,B,1.794849
C,B,0.1600178
A,C,7.167730000000001
B,C,3.0709401
B,A,3.0543581000000004
C,A,0.1531292
A,B,1.7680242
C,B,0.1551181
A,C,6.6110477
B,C,3.0337044
B,A,3.0556201
C,A,0.1561932
A,B,1.796325
C,B,0.1545558
A,C,5.5991199
B,C,3.0384275
B,A,3.0529054
C,A,0.15997579999999997
A,B,1.7935863999999997
C,B,0.16150420000000001
A,C,5.9821135000000005
B,C,3.1071961
B,A,3.1108697
C,A,0.157622
A,B,1.7799483
C,B,0.1617671
A,C,7.2058384
B,C,3.1659334
B,A,3.0185383
C,A,0.1525268
A,B,1.7929515
C,B,0.15681760000000003
A,C,5.3516900000000005
B,C,3.1381012000000004
B,A,3.0143967999999997
C,A,0.15929720000000003
A,B,1.8037310000000002
C,B,0.152611
A,C,5.0379655
B,C,3.1624972999999996
B,A,3.0266386
C,A,0.1581013
A,B,1.7676884999999998
C,B,0.1559377
A,C,4.0727086
B,C,3.1821971000000002
B,A,3.0846992
C,A,0.1576652
A,B,1.7958432
C,B,0.1556203
A,C,4.7848001
B,C,3.0246161
B,A,3.0114192
C,A,0.1527829
A,B,1.8243651
C,B,0.1556763
A,C,3.613449
B,C,3.1003984
B,A,3.1704961
C,A,0.15730139999999998
A,B,1.7966098999999998
C,B,0.1558819
A,C,3.6701479
B,C,3.1167974999999997
B,A,3.0120430000000002
C,A,0.15297529999999998
A,B,1.7927381000000002
C,B,0.1606869
A,C,5.1421947999999995
B,C,3.0238101000000004
B,A,3.0881293
C,A,0.15269870000000002
A,B,1.7966626
C,B,0.1568132
A,C,4.6032291
B,C,3.0988597999999996
B,A,3.0160071
C,A,0.1590537
A,B,1.7919797999999998
C,B,0.1546192
A,C,4.3449192000000005
B,C,6.5272403
B,A,3.165921
C,A,0.15454820000000002
A,B,1.7697742
C,B,0.1597986
A,C,11.4914326
B,C,4.4350919
B,A,3.0768652000000003
C,A,0.155505
A,B,1.8232047
C,B,0.1529394
A,C,6.193731400000001
B,C,3.0884563999999997
B,A,3.0150459
C,A,0.1554151
A,B,1.7693647000000001
C,B,0.1568684
A,C,5.1320664
B,C,3.0573544999999998
B,A,3.1026818
C,A,0.157227
A,B,1.8111674999999998
C,B,0.15296329999999997
A,C,4.148683
B,C,3.1568037
B,A,3.0097507
C,A,0.15845420000000002
A,B,1.7933881999999999
C,B,0.1574691
A,C,5.095617
B,C,5.784356400000001
B,A,3.084605
C,A,0.15583129999999998
A,B,1.7956865000000002
C,B,0.160572
A,C,5.2123209
B,C,3.1052793999999997
B,A,3.0427505
C,A,0.1530592
A,B,1.7672866
C,B,0.1556864
A,C,4.0810837
B,C,3.0747247000000004
B,A,3.0866335
C,A,0.15736689999999998
A,B,1.7917526000000001
C,B,0.1544181
A,C,3.8537471
B,C,3.1021234
B,A,3.0566343999999996
C,A,0.1603671
A,B,1.7697595000000002
C,B,0.15768829999999998
A,C,4.2964816
B,C,3.1606144
B,A,3.0104547000000004
C,A,0.1560146
A,B,1.7685688
C,B,0.1570322
A,C,5.766497
B,C,3.7123183
B,A,3.0944445
C,A,0.1607404
A,B,1.7671852
C,B,0.1560624
A,C,8.2900792
B,C,3.1028227000000004
B,A,3.0817466
C,A,0.1543885
A,B,1.8181121999999998
C,B,0.1598626
A,C,8.757842199999999
B,C,3.202961
B,A,3.0126825
C,A,0.1631944
A,B,1.7954474
C,B,0.1525155
A,C,4.8104419
B,C,3.0966715
B,A,3.0162597
C,A,0.1535625
A,B,1.769033
C,B,0.1571267
A,C,5.6172537
B,C,3.0946089
B,A,3.123653
C,A,0.16761900000000002
A,B,1.7935521
C,B,0.1531854
A,C,7.2640421
B,C,3.1907509
B,A,3.018169
C,A,0.1527004
A,B,1.7698453
C,B,0.1646435
A,C,4.8199304000000005
B,C,3.1333778
B,A,3.0296086
C,A,0.1597555
A,B,1.7938944
C,B,0.1530888
A,C,8.508619699999999
B,C,3.1030749
B,A,3.1308955000000003
C,A,0.1547706
A,B,1.7705793
C,B,0.15723610000000002
A,C,5.4036051
B,C,3.0959814
B,A,3.0255565
C,A,0.15894070000000002
A,B,1.7686398
C,B,0.154851
A,C,9.8183476
B,C,3.0968172000000003
B,A,3.0153033
C,A,0.1527676
A,B,1.7688797
C,B,0.159947
A,C,13.7182282
B,C,3.1945404
B,A,3.085695
C,A,0.1571968
A,B,1.7681128
C,B,0.15485639999999998
A,C,7.810706
B,C,3.0937602
B,A,3.0138156000000005
C,A,0.1523483
A,B,1.7682144
C,B,0.1551722
A,C,5.915443
B,C,3.623397
B,A,3.0969526
C,A,0.1627251
A,B,1.8177715
C,B,0.1548888
A,C,8.1198209
B,C,3.7257114999999996
B,A,3.0077472999999997
C,A,0.15258770000000002
A,B,1.7687964
C,B,0.1585223
A,C,8.0825672
B,C,3.1447412
B,A,3.0929099
C,A,0.15544470000000002
A,B,1.7934287
C,B,0.15483570000000002
A,C,14.7447491
B,C,3.0883585
B,A,3.0448007
C,A,0.1526836
A,B,1.8137802
C,B,0.1556524
A,C,12.9113094
B,C,3.1118686
B,A,3.0995903
C,A,0.15752370000000002
A,B,1.7941194
C,B,0.1545759
A,C,26.563707
B,C,3.1322472
B,A,3.0124494
C,A,0.15259479999999997
A,B,1.7710673
C,B,0.1568985
A,C,11.3649081
B,C,3.110443
B,A,3.0518322999999996
C,A,0.1610188
A,B,1.7688991000000003
C,B,0.1553379
A,C,7.0805312
B,C,3.1040302000000004
B,A,3.025921
C,A,0.1523559
A,B,1.7920531000000002
C,B,0.1637953
A,C,4.855115799999999
B,C,3.6820409
B,A,3.0133359
C,A,0.1555256
A,B,1.7936332
C,B,0.1546746
A,C,3.6532709000000003
B,C,3.1274059
B,A,3.0414295
C,A,0.15263110000000002
A,B,1.7919932
C,B,0.15556989999999998
A,C,4.5391581
B,C,3.8947809999999996
B,A,3.0817118
C,A,0.1614289
A,B,1.7712258
C,B,0.1545197
A,C,4.1503634
B,C,3.0588168999999996
B,A,3.0957004
C,A,0.154606
A,B,1.791968
C,B,0.1556721
A,C,4.4323065
B,C,3.115791
B,A,3.1088266
C,A,0.1559879
A,B,1.7685375
C,B,0.1546711
A,C,3.49612
B,C,3.2180324
B,A,3.0197342000000003
C,A,0.1528205
A,B,1.795831
C,B,0.15596020000000002
A,C,3.7391464999999995
B,C,3.0980578
B,A,3.1045002999999998
C,A,0.1587244
A,B,1.7944858
C,B,0.154644
A,C,5.750768
B,C,3.2164634
B,A,3.1209882
C,A,0.1524554
A,B,1.7708185
C,B,0.1572323
A,C,4.46052
B,C,3.0606636000000003
B,A,3.0548109
C,A,0.155977
A,B,3.1320318
C,B,0.15498520000000002
A,C,3.6535616
B,C,3.0337584
B,A,3.2401857000000005
C,A,0.1550775
A,B,1.7930632
C,B,0.1570767
A,C,6.0830462
B,C,3.0327812
B,A,3.0264759
C,A,0.15535510000000002
A,B,1.7920552
C,B,0.1533196
A,C,5.1687769
B,C,3.091917
B,A,3.1488261
C,A,0.1547903
A,B,1.8278273999999997
C,B,0.1554701
A,C,4.5843222
B,C,3.1379586
B,A,3.0883264
C,A,0.1553486
A,B,1.791195
C,B,0.1525194
A,C,4.9497147
B,C,3.1057405
B,A,3.1061607999999996
C,A,0.1576039
A,B,1.793359
C,B,0.1610512
A,C,4.3996344
B,C,3.0242417
B,A,3.0886197
C,A,0.1613388
A,B,2.006215
C,B,0.1578729
A,C,3.6031675
B,C,3.1008548
B,A,3.1014288
C,A,0.1545056
A,B,1.8661869999999998
C,B,0.15585420000000003
A,C,4.8972262
B,C,3.1676561000000003
B,A,3.1662187000000004
C,A,0.1570406
A,B,1.8010097
C,B,0.1542161
A,C,6.1647795
B,C,3.1500573
B,A,3.2120182
C,A,0.1575747
A,B,1.7739879
C,B,0.1572741
A,C,10.550365600000001
B,C,3.0578084
B,A,3.0213314
C,A,0.1556159
A,B,1.8136146
C,B,0.1590037
A,C,10.247891699999998
B,C,3.1027847
B,A,3.1043879
C,A,0.1588655
A,B,1.8200612
C,B,0.1555779
A,C,23.6611936
B,C,3.1166132
B,A,3.0362131000000003
C,A,0.1554431
A,B,1.7931834999999998
C,B,0.15252179999999999
A,C,27.0785838
B,C,3.1127685
B,A,3.1594716
C,A,0.1546316
A,B,1.7933323
C,B,0.155395
A,C,15.4507176
B,C,3.1376555
B,A,3.0532557999999996
C,A,0.15589260000000002
A,B,1.7982828000000002
C,B,0.1545711
A,C,18.027841600000002
B,C,3.1465918
B,A,3.0982751
C,A,0.15459
A,B,1.7737717
C,B,0.161711
A,C,5.2200346
B,C,3.0834702000000003
B,A,3.1002509999999996
C,A,0.1573652
A,B,1.8068419
C,B,0.1557964
A,C,5.907359099999999
B,C,3.070774
B,A,3.1513886
C,A,0.1543269
A,B,1.8245351000000003
C,B,0.1526752
A,C,14.1399442
B,C,3.0399346
B,A,3.0163945
C,A,0.1529606
A,B,1.8234816000000003
C,B,0.1557748
A,C,19.212919
B,C,3.1186298
B,A,3.0604283
C,A,0.1611553
A,B,1.7938051
C,B,0.15248789999999998
A,C,5.6163607
B,C,3.0663553
B,A,3.0512613999999996
C,A,0.1532262
A,B,1.7939006999999998
C,B,0.1638127
A,C,5.1567707
B,C,3.0607637999999997
B,A,3.0574725
C,A,0.1534319
A,B,1.7715499
C,B,0.1545487
A,C,7.0795398
B,C,4.2685629
B,A,3.0309543999999997
C,A,0.1526578
A,B,1.8192823
C,B,0.1610289
A,C,6.6374352
B,C,3.1167301
B,A,3.0143357
C,A,0.1601735
A,B,1.7972161
C,B,0.1547996
A,C,4.289597799999999
B,C,3.0999348
B,A,3.0194462000000004
C,A,0.1529864
A,B,1.7738055
C,B,0.1614742
A,C,4.3127804
B,C,3.0979686
B,A,3.0898465
C,A,0.15804520000000002
A,B,1.7750756999999997
C,B,0.15307079999999998
A,C,5.1375820999999995
B,C,3.2750543999999997
B,A,3.1399107999999996
C,A,0.1544504
A,B,1.7789921999999998
C,B,0.1566421
A,C,5.1603779
B,C,3.0952507
B,A,3.1021092999999995
C,A,0.1592134
A,B,1.7739714
C,B,0.1533339
A,C,4.5617697
B,C,3.2282877999999995
B,A,3.1306554
C,A,0.1548103
A,B,1.8166727999999999
C,B,0.1607066
A,C,4.3247826
B,C,3.0239486
B,A,3.1521839
C,A,0.1564655
A,B,1.7702368999999998
C,B,0.1546223
A,C,3.7655456
B,C,3.1584074
B,A,3.086879
C,A,0.1546263
A,B,1.8165945
C,B,0.1558489
A,C,4.8897754
B,C,3.0528061
B,A,3.2478298
C,A,0.15912939999999998
A,B,1.8176245
C,B,0.157529
A,C,5.5154513
B,C,3.1545425
B,A,3.0929352999999997
C,A,0.1547884
A,B,1.7954585
C,B,0.1577114
A,C,4.1151608
B,C,3.0233163
B,A,3.1022909
C,A,0.1546604
A,B,1.8187039
C,B,0.1570389
A,C,5.3276406
B,C,3.1037159
B,A,3.0203712000000005
C,A,0.1535642
A,B,1.7968747
C,B,0.1578901
A,C,6.875264
B,C,3.0373807
B,A,3.1086398999999996
C,A,0.1548648
A,B,1.8363976000000002
C,B,0.1555961
A,C,7.1082213
B,C,3.1263515
B,A,3.0972982000000004
C,A,0.1545904
A,B,1.7697831999999998
C,B,0.155164
A,C,10.335616
B,C,3.0268597
B,A,3.0907272
C,A,0.15628920000000002
A,B,1.7754072
C,B,0.1569568
A,C,4.9911746
B,C,3.1240181000000002
B,A,3.0159565
C,A,0.1557544
A,B,1.7968087
C,B,0.1528755
A,C,7.2817587
B,C,3.1397712
B,A,3.188256
C,A,0.1544229
A,B,1.7956712
C,B,0.1553213
A,C,10.1067486
B,C,3.1382333
B,A,3.0978373
C,A,0.1570211
A,B,1.7699005
C,B,0.15333870000000002
A,C,8.018467
B,C,3.0513887000000004
B,A,3.0315121
C,A,0.15403429999999999
A,B,1.7729661
C,B,0.1580053
A,C,6.3715308
B,C,3.1123889
B,A,3.0519746
C,A,0.1623478
A,B,1.7714372
C,B,0.15266849999999998
A,C,4.4071428
B,C,3.0213521
B,A,3.1344606
C,A,0.15637320000000002
A,B,1.7734358000000001
C,B,0.1641597
A,C,4.388283599999999
B,C,3.1168261000000004
B,A,3.0925465
C,A,0.1572743
A,B,1.7739445
C,B,0.1529937
A,C,5.5825587
B,C,3.1486537
B,A,3.1686742000000003
C,A,0.15457010000000002
A,B,1.7772093
C,B,0.1558329
A,C,4.700648
B,C,3.1528329
B,A,3.0157186
C,A,0.1589249
A,B,1.785286
C,B,0.1532108
A,C,7.511910899999999
B,C,3.1246068
B,A,3.0353255
C,A,0.1524846
A,B,1.775102
C,B,0.1584609
A,C,7.1728434000000005
B,C,3.0581772999999997
B,A,3.2133985000000003
C,A,0.160322
A,B,1.8344171000000002
C,B,0.153485
A,C,8.3820971
B,C,3.1519691
B,A,3.1529794
C,A,0.15313339999999998
A,B,1.8185538
C,B,0.15935829999999998
A,C,8.3858047
B,C,3.1162665
B,A,3.1607469
C,A,0.16131420000000002
A,B,1.8075400000000001
C,B,0.1529171
A,C,7.2057211
B,C,3.1088723999999996
B,A,3.0178784
C,A,0.1525482
A,B,1.8008218
C,B,0.1560255
A,C,7.0776103
B,C,3.0607566000000004
B,A,3.1395932999999996
C,A,0.1565745
A,B,1.77312
C,B,0.1531596
A,C,9.4569653
B,C,3.0957562999999997
B,A,3.0643941000000003
C,A,0.1534437
A,B,1.7947543000000001
C,B,0.1600686
A,C,4.7994783
B,C,3.0981028999999998
B,A,3.0521472
C,A,0.15593020000000002
A,B,1.9644722
C,B,0.1546669
A,C,4.2948559
B,C,3.1436658
B,A,4.0412454
C,A,0.1533374
A,B,1.7940008
C,B,0.1564998
A,C,5.5228915
B,C,3.1081291
B,A,3.0934155
C,A,0.1577937
A,B,1.7954749
C,B,0.1543912
A,C,7.608146799999999
B,C,3.1376848
B,A,3.0312580000000002
C,A,0.1559545
A,B,1.7769737
C,B,0.15726400000000001
A,C,5.3886528
B,C,3.2318428
B,A,3.1236322
C,A,0.1574509
A,B,1.8197765
C,B,0.1575407
A,C,4.371958
B,C,3.0316775
B,A,3.1797222
C,A,0.1531432
A,B,1.7941957
C,B,0.16183029999999998
A,C,5.6462547
B,C,3.0990242
B,A,3.0199683
C,A,0.1560874
A,B,1.7968289000000002
C,B,0.1598641
A,C,11.7749921
B,C,3.1942538
B,A,3.0192549
C,A,0.152317
A,B,1.7945511000000003
C,B,0.1568951
A,C,4.5101789
B,C,3.2516545
B,A,3.1616965
C,A,0.1655009
A,B,1.8090961
C,B,0.1545999
A,C,5.552831
B,C,7.471931
B,A,3.0274874
C,A,0.1579835
A,B,1.8240953000000002
C,B,0.1576904
A,C,11.8582397
B,C,3.1479949
B,A,3.0410106
C,A,0.15556879999999998
A,B,1.7942903000000001
C,B,0.157454
A,C,7.3775492
B,C,3.1940451
B,A,3.1641843
C,A,0.1534582
A,B,1.7701837999999999
C,B,0.1604685
A,C,14.3562869
B,C,3.1024116000000004
B,A,3.1160927
C,A,0.15774670000000002
A,B,1.7953674
C,B,0.15338510000000002
A,C,5.0813976
B,C,3.1042437
B,A,3.2010127999999995
C,A,0.15463220000000003
A,B,1.7943997
C,B,0.1599019
A,C,8.980708
B,C,3.074073
B,A,3.1511593
C,A,0.16349520000000003
A,B,1.8178061
C,B,0.1547063
A,C,7.9302877
B,C,3.0700687
B,A,3.0167648
C,A,0.1527586
A,B,1.7729967
C,B,0.1632605
A,C,6.7190211
B,C,3.0700333
B,A,3.1012151
C,A,0.16446329999999998
A,B,1.7950069
C,B,0.1549543
A,C,6.3605165999999995
B,C,3.1019035
B,A,3.1011307
C,A,0.1547893
A,B,1.7943903
C,B,0.1650449
A,C,11.3665636
B,C,3.0885242
B,A,3.0156422000000003
C,A,0.1554118
A,B,1.8181576
C,B,0.1545014
A,C,26.9168152
B,C,3.1014169
B,A,3.1023238999999996
C,A,0.15457490000000002
A,B,1.822757
C,B,0.1559018
A,C,11.8195757
B,C,3.1041072
B,A,3.0580701
C,A,0.1591309
A,B,1.7977046000000003
C,B,0.1546307
A,C,10.292578
B,C,3.1040702999999996
B,A,3.0375474
C,A,0.1529692
A,B,1.8085255
C,B,0.1605468
A,C,9.605654699999999
B,C,3.1394409
B,A,3.093611
C,A,0.1575691
A,B,1.8153814999999998
C,B,0.1528285
A,C,10.3721084
B,C,3.1199594
B,A,3.0820916
C,A,0.1530286
A,B,2.2126659
C,B,0.1566929
A,C,11.628188900000001
B,C,3.0988695
B,A,3.0272491
C,A,0.15595599999999998
A,B,1.7735462
C,B,0.1532532
A,C,5.263843799999999
B,C,3.0909359
B,A,3.0172664
C,A,0.1557068
A,B,1.8331645
C,B,0.1559999
A,C,4.2843945
B,C,3.0957937
B,A,3.1441288
C,A,0.1594551
A,B,1.7960672
C,B,0.1578519
A,C,6.1917838
B,C,3.1090685000000002
B,A,3.0296288
C,A,0.1528279
A,B,1.8222021
C,B,0.1637843
A,C,22.219797699999997
B,C,3.0616876
B,A,3.0139124
C,A,0.15279679999999998
A,B,1.7984304
C,B,0.1610295
A,C,7.5634393
B,C,3.0537368
B,A,3.0542671
C,A,0.15532089999999998
A,B,1.8180923
C,B,0.1528961
A,C,5.4293115
B,C,3.0721282000000003
B,A,3.2571849
C,A,0.1587914
A,B,1.7704321
C,B,0.15602760000000002
A,C,9.7532012
B,C,3.093864
B,A,3.0862531000000004
C,A,0.1575084
A,B,1.7966355
C,B,0.1543223
A,C,9.1861005
B,C,3.0375375
B,A,3.0167485
C,A,0.1525999
A,B,1.7971323
C,B,0.1572157
A,C,13.3266521
B,C,3.1307828
B,A,3.0260201
C,A,0.1551038
A,B,1.8177174999999999
C,B,0.1542692
A,C,11.1856832
B,C,3.1547728
B,A,3.088086
C,A,0.1544212
A,B,1.7704212
C,B,0.15768870000000001
A,C,18.0138828
B,C,3.0641671
B,A,3.0854103
C,A,0.1587024
A,B,1.8081536
C,B,0.152818
A,C,7.6642838
B,C,3.1386949
B,A,3.1183369
C,A,0.15304620000000002
A,B,1.8108847
C,B,0.1579201
A,C,14.459838000000001
B,C,3.1813974
B,A,3.1040982
C,A,0.1575336
A,B,1.7715735000000001
C,B,0.1574567
A,C,12.9017693
B,C,3.1284036
B,A,3.096872
C,A,0.15452349999999998
A,B,1.7703427
C,B,0.15777420000000003
A,C,11.0939087
B,C,3.2098903
B,A,3.1207458999999997
C,A,0.153374
A,B,1.7728987
C,B,0.16128420000000002
A,C,10.41222
B,C,3.0428649
B,A,3.1085056
C,A,0.1574664
A,B,1.8186167000000002
C,B,0.15473470000000003
A,C,11.518688699999998
B,C,3.0364351
B,A,3.0151267999999996
C,A,0.1554122
A,B,1.7716726
C,B,0.1574124
A,C,5.3300097
B,C,3.0289351000000004
B,A,3.0848454
C,A,0.1573673
A,B,1.7742407
C,B,0.1573478
A,C,6.582625900000001
B,C,3.1062126
B,A,3.0404211
C,A,0.1526156
A,B,1.8374654
C,B,0.15491749999999999
A,C,28.6985969
B,C,3.2845729
B,A,3.0310172000000004
C,A,0.1550072
A,B,1.7703179
C,B,0.1526484
A,C,28.7666238
B,C,3.0930419999999996
B,A,3.0212707
C,A,0.1559698
A,B,1.7982706999999998
C,B,0.1572514
A,C,25.1783761
B,C,9.6069697
B,A,3.1681182
C,A,0.1585558
A,B,1.7954623
C,B,0.1526358
A,C,33.347498200000004
B,C,4.4973874
B,A,3.1037677
C,A,0.1545673
